ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,size_1,size_2
-73.7683,-133.9569,1,2020201,-73.7833,-133.7602,0,0,0
-73.7683,-133.9569,1,2020202,-73.7833,-133.7374,0,0,0
-73.7683,-133.9569,0,2020203,-73.7833,-133.7126,0,0,0
-73.7683,-133.9569,0,2020204,-73.7833,-133.6898,0,0,0
-73.7683,-133.9569,1,2020205,-73.7833,-133.6732,0,0,0
-73.7683,-133.9569,0,2020206,-73.7833,-133.6667,1,19,5
-73.7683,-133.9569,0,2020207,-73.7833,-133.6714,0,0,0
-73.7683,-133.9569,0,2020208,-73.7833,-133.6836,0,0,0
-73.7683,-133.9569,0,2020209,-73.7833,-133.7008,0,0,0
-73.7683,-133.9569,1,2020210,-73.7833,-133.7203,0,0,0
-73.7683,-133.9569,1,2020211,-73.7833,-133.7396,0,0,0
-73.7683,-133.9569,0,2020212,-73.7833,-133.7559,0,0,0
-73.7683,-133.9569,0,2020213,-73.7833,-133.7667,1,19,5
-73.7683,-133.9569,1,2020214,-73.7833,-133.7738,0,0,0
-73.7683,-133.9569,1,2020215,-73.7833,-133.7806,0,0,0
-73.7683,-133.9569,1,2020216,-73.7833,-133.7868,0,0,0
-73.7683,-133.9569,1,2020217,-73.7833,-133.7921,0,0,0
-73.7683,-133.9569,1,2020218,-73.7833,-133.7963,0,0,0
-73.7683,-133.9569,0,2020219,-73.7833,-133.799,0,0,0
-73.7683,-133.9569,1,2020220,-73.7833,-133.8,1,19,5
-73.7683,-133.9569,1,2020221,-73.7833,-133.8,0,0,0
-73.7683,-133.9569,1,2020222,-73.7833,-133.8,0,0,0
-73.7683,-133.9569,0,2020223,-73.7833,-133.8,0,0,0
-73.7683,-133.9569,1,2020224,-73.7833,-133.8,0,0,0
-73.7683,-133.9569,1,2020225,-73.7833,-133.8,0,0,0
-73.7683,-133.9569,0,2020226,-73.7833,-133.8,0,0,0
-73.7683,-133.9569,0,2020227,-73.7833,-133.8,1,19,5
-73.7683,-133.9569,0,2020228,-73.7842,-133.8028,0,0,0
-73.7683,-133.9569,1,2020229,-73.7866,-133.8099,0,0,0
-73.7683,-133.9569,1,2020230,-73.7899,-133.8197,0,0,0
-73.7683,-133.9569,1,2020231,-73.7934,-133.8303,0,0,0
-73.7682,-133.9446,0,2020232,-73.7967,-133.8401,0,0,0
-73.7678,-133.9139,0,2020233,-73.7991,-133.8472,0,0,0
-73.7674,-133.8741,0,2020234,-73.8,-133.85,1,19,5
-73.7669,-133.8342,0,2020235,-73.7991,-133.8482,0,0,0
-73.7665,-133.8035,0,2020236,-73.7967,-133.8434,0,0,0
-73.7664,-133.7912,1,2020237,-73.7934,-133.8369,0,0,0
-73.7664,-133.7912,1,2020238,-73.7899,-133.8298,0,0,0
-73.7664,-133.7912,0,2020239,-73.7866,-133.8233,0,0,0
-73.7664,-133.7912,0,2020240,-73.7842,-133.8185,0,0,0
-73.7664,-133.7912,0,2020241,-73.7833,-133.8167,1,19,5
-73.7664,-133.7912,1,2020242,-73.7833,-133.8167,0,0,0
-73.7664,-133.7912,0,2020243,-73.7833,-133.8167,0,0,0
-73.7664,-133.7912,0,2020244,-73.7833,-133.8167,0,0,0
-73.7664,-133.7912,0,2020245,-73.7833,-133.8167,0,0,0
-73.7664,-133.7912,0,2020246,-73.7833,-133.8167,0,0,0
-73.7664,-133.7912,1,2020247,-73.7833,-133.8167,0,0,0
-73.7664,-133.7912,1,2020248,-73.7833,-133.8167,1,19,5
-73.7664,-133.7912,1,2020249,-73.7842,-133.8176,0,0,0
-73.7664,-133.7912,1,2020250,-73.7866,-133.82,0,0,0
-73.7642,-133.7729,0,2020251,-73.7899,-133.8232,0,0,0
-73.7589,-133.7272,0,2020252,-73.7934,-133.8268,0,0,0
-73.7519,-133.6677,0,2020253,-73.7967,-133.83,0,0,0
-73.7448,-133.6082,0,2020254,-73.7991,-133.8324,0,0,0
-73.7395,-133.5625,0,2020255,-73.8,-133.8333,1,19,5
-73.7373,-133.5442,1,2020256,-73.8,-133.8333,0,0,0
-73.7373,-133.5442,0,2020257,-73.8,-133.8333,0,0,0
-73.7373,-133.5442,0,2020258,-73.8,-133.8333,0,0,0
-73.7373,-133.5442,0,2020259,-73.8,-133.8333,0,0,0
-73.7373,-133.5442,0,2020260,-73.8,-133.8333,0,0,0
-73.7373,-133.5442,1,2020261,-73.8,-133.8333,0,0,0
-73.7373,-133.5442,0,2020262,-73.8,-133.8333,1,19,5
-73.7373,-133.5442,0,2020263,-73.8,-133.8333,0,0,0
-73.7373,-133.5442,0,2020264,-73.8,-133.8333,0,0,0
-73.7373,-133.5442,1,2020265,-73.8,-133.8333,0,0,0
-73.7373,-133.5442,0,2020266,-73.8,-133.8333,0,0,0
-73.7373,-133.5442,0,2020267,-73.8,-133.8333,0,0,0
-73.7373,-133.5442,0,2020268,-73.8,-133.8333,0,0,0
-73.7373,-133.5442,1,2020269,-73.8,-133.8333,1,19,5
-73.7373,-133.5442,1,2020270,0,0,0,0,0
-73.7373,-133.5442,1,2020271,0,0,0,0,0
-73.7373,-133.5442,1,2020272,0,0,0,0,0
-73.7373,-133.5442,0,2020273,0,0,0,0,0
-73.7373,-133.5442,1,2020274,0,0,0,0,0
-73.7373,-133.5442,1,2020275,0,0,0,0,0
-73.8,-133.91,1,2020276,0,0,0,0,0
-73.7434,-133.6968,1,2020277,0,0,0,0,0
-73.7434,-133.6968,1,2020278,0,0,0,0,0
-73.7434,-133.6968,1,2020279,0,0,0,0,0
-73.7434,-133.6968,1,2020280,0,0,0,0,0
-73.7434,-133.6968,1,2020281,0,0,0,0,0
-73.7434,-133.6968,1,2020282,0,0,0,0,0
-73.7434,-133.6968,1,2020283,-73.8,-133.8333,1,19,5
-73.7434,-133.6968,1,2020284,-73.8,-133.8333,0,0,0
-73.7434,-133.6968,1,2020285,-73.8,-133.8333,0,0,0
-73.7434,-133.6968,0,2020286,-73.8,-133.8333,0,0,0
-73.7434,-133.6968,1,2020287,-73.8,-133.8333,0,0,0
-73.7434,-133.6968,0,2020288,-73.8,-133.8333,0,0,0
-73.7434,-133.6968,1,2020289,-73.8,-133.8333,0,0,0
-73.7434,-133.6968,0,2020290,-73.8,-133.8333,1,19,5
-73.7434,-133.6968,0,2020291,-73.8,-133.8333,0,0,0
-73.7434,-133.6968,1,2020292,-73.8,-133.8333,0,0,0
-73.7434,-133.6968,1,2020293,-73.8,-133.8333,0,0,0
-73.7434,-133.6968,0,2020294,-73.8,-133.8333,0,0,0
-73.7434,-133.6968,1,2020295,-73.8,-133.8333,0,0,0
-73.7434,-133.6968,1,2020296,-73.8,-133.8333,0,0,0
-73.7434,-133.6968,1,2020297,-73.8,-133.8333,1,19,5
-73.8,-133.91,1,2020298,-73.8,-133.8333,0,0,0
-73.8,-133.91,0,2020299,-73.8,-133.8333,0,0,0
-73.8,-133.91,0,2020300,-73.8,-133.8333,0,0,0
-73.8,-133.91,0,2020301,-73.8,-133.8333,0,0,0
-73.8,-133.91,1,2020302,-73.8,-133.8333,0,0,0
-73.8,-133.91,1,2020303,-73.8,-133.8333,0,0,0
-73.8,-133.91,0,2020304,-73.8,-133.8333,1,19,5
-73.8,-133.91,0,2020305,-73.8,-133.8333,0,0,0
-73.8,-133.91,0,2020306,-73.8,-133.8333,0,0,0
-73.8,-133.91,0,2020307,-73.8,-133.8333,0,0,0
-73.8,-133.91,0,2020308,-73.8,-133.8333,0,0,0
-73.8,-133.91,0,2020309,-73.8,-133.8333,0,0,0
-73.8,-133.91,1,2020310,-73.8,-133.8333,0,0,0
